Timestamp	From	To	Message
2021-12-04 23:59:23.981903	demon	cybergangster	1
2021-12-05 05:11:19.676403	cybergangster	demon	У мавемата есть софт для спама оказывается
2021-12-05 05:11:29.749769	cybergangster	demon	Сможем дать авамару и на каких условиях?
2021-12-06 15:53:53.470602	cybergangster	demon	У мавемата есть софт для спама оказывается
2021-12-06 15:53:53.478212	cybergangster	demon	Сможем дать авамару и на каких условиях?
2021-12-06 15:55:45.912212	demon	cybergangster	да есть
2021-12-07 18:23:46.558855	demon	cybergangster	да есть
2021-12-13 11:56:49.707106	cybergangster	demon	маякни
2021-12-13 12:10:49.776147	cybergangster	demon	как будешь
2021-12-13 12:26:13.402759	cybergangster	demon	маякни
2021-12-13 12:26:13.403866	cybergangster	demon	как будешь
2021-12-21 16:05:59.239224	cybergangster	demon	отпиши
2021-12-22 14:40:10.243754	cybergangster	demon	отпиши
2021-12-22 14:41:04.718629	demon	cybergangster	z ne
2021-12-22 14:41:07.635482	demon	cybergangster	я тцт
2021-12-22 14:41:08.905083	demon	cybergangster	тут
2021-12-22 18:14:58.347334	cybergangster	demon	тут?
2021-12-22 18:18:25.362686	demon	cybergangster	тут?
2021-12-23 12:34:24.637098	cybergangster	demon	маякни как будешь
2021-12-23 14:15:08.312025	cybergangster	demon	маякни как будешь
2021-12-23 14:15:29.826831	demon	cybergangster	z nen
2021-12-23 14:15:29.829610	demon	cybergangster	я тут
2022-01-05 18:48:03.820021	demon	cybergangster	ты тут?
2022-01-05 18:48:12.329924	demon	cybergangster	там кого-то кинули на 12кк, мне хорс пишет
2022-01-06 17:20:07.447590	demon	cybergangster	ты тут?
2022-01-06 17:20:07.448500	demon	cybergangster	там кого-то кинули на 12кк, мне хорс пишет
2022-01-06 17:20:34.007073	cybergangster	demon	тут
2022-01-06 17:21:14.406900	cybergangster	demon	не слышал об этом
2022-01-06 17:21:20.544036	cybergangster	demon	кого кинули?
2022-01-08 19:12:07.411210	cybergangster	demon	тут
2022-01-08 19:12:07.416427	cybergangster	demon	не слышал об этом
2022-01-08 19:12:07.418869	cybergangster	demon	кого кинули?
2022-01-08 19:14:35.261475	demon	cybergangster	привет
2022-01-08 19:14:36.373008	demon	cybergangster	не знаю
2022-01-09 12:24:09.358510	demon	cybergangster	привет
2022-01-09 12:24:09.362469	demon	cybergangster	не знаю
2022-01-09 12:24:47.113394	cybergangster	demon	странно как то
2022-01-14 17:32:00.786426	cybergangster	demon	когда тебя поймать?
2022-01-14 18:53:52.061131	cybergangster	demon	надо пообщаться
2022-01-17 14:28:00.849674	cybergangster	demon	странно как то
2022-01-17 14:28:00.861302	cybergangster	demon	когда тебя поймать?
2022-01-17 14:28:00.864640	cybergangster	demon	надо пообщаться
2022-01-17 14:28:29.552866	demon	cybergangster	z nen
2022-01-17 14:28:29.613246	demon	cybergangster	я тут
2022-01-17 14:36:07.422322	demon	cybergangster	давай встретимся тут пообщаемся
2022-01-17 14:36:16.224977	demon	cybergangster	мне интересно что у тебя по последним новостям, какие мысли.
2022-01-17 15:09:59.181768	demon	cybergangster	z nen
2022-01-17 15:09:59.183598	demon	cybergangster	я тут
2022-01-17 15:09:59.186544	demon	cybergangster	давай встретимся тут пообщаемся
2022-01-17 15:09:59.196202	demon	cybergangster	мне интересно что у тебя по последним новостям, какие мысли.
2022-01-20 16:28:34.018600	cybergangster	demon	Здарова
2022-01-20 16:28:41.729956	cybergangster	demon	Давай доллара из игры выведем
2022-01-20 16:28:46.711947	cybergangster	demon	Он долбоеб отбитый
2022-01-20 16:29:05.330474	cybergangster	demon	Он меня тогда наебал что он с тобой договорился госпиталь вьебать
2022-01-20 16:29:14.942052	cybergangster	demon	И сейчас опять поставил госпиталь
2022-01-20 16:29:21.717648	cybergangster	demon	Это неуважение
2022-01-20 16:30:37.332846	cybergangster	demon	2 раза я ему говорил что мы медецинский сектор не трогаем
2022-01-25 01:25:07.096572	cybergangster	demon	Здарова
2022-01-25 01:25:07.100568	cybergangster	demon	Давай доллара из игры выведем
2022-01-25 01:25:07.105429	cybergangster	demon	Он долбоеб отбитый
2022-01-25 01:25:07.107708	cybergangster	demon	Он меня тогда наебал что он с тобой договорился госпиталь вьебать
2022-01-25 01:25:07.109468	cybergangster	demon	И сейчас опять поставил госпиталь
2022-01-25 01:25:07.112456	cybergangster	demon	Это неуважение
2022-01-25 01:25:07.114558	cybergangster	demon	2 раза я ему говорил что мы медецинский сектор не трогаем
2022-01-25 01:25:47.905260	demon	cybergangster	ghb
2022-01-25 01:25:51.106066	demon	cybergangster	привет давай
2022-01-25 08:20:32.320633	cybergangster	demon	И еще там момент произошел пока хз но видимо он нетвалкера кинул на деньги
2022-01-25 08:20:52.141242	cybergangster	demon	Обещал ему 70% а по факту 40% еле отдал
2022-01-25 08:20:57.198186	cybergangster	demon	Ща буду разбираться
2022-01-25 08:33:21.144977	cybergangster	demon	И кстати я передумал уходить
2022-01-26 06:33:57.677622	cybergangster	demon	И еще там момент произошел пока хз но видимо он нетвалкера кинул на деньги
2022-01-26 06:33:57.680819	cybergangster	demon	Обещал ему 70% а по факту 40% еле отдал
2022-01-26 06:33:57.684823	cybergangster	demon	Ща буду разбираться
2022-01-26 06:33:57.686423	cybergangster	demon	И кстати я передумал уходить
2022-01-26 06:34:22.516394	demon	cybergangster	отлично
2022-01-26 08:35:41.668180	demon	cybergangster	отлично
2022-01-27 19:38:31.599517	cybergangster	demon	теб нетвалкер кидал на деньги?
