Timestamp	From	To	Message
2021-10-07 13:11:27.928212	stern	bloodrush	привет
2021-10-07 13:11:45.661246	bloodrush	stern	привет)
2021-10-07 13:13:07.218348	bloodrush	stern	ага
2021-10-07 13:13:09.117328	bloodrush	stern	авторизируй плз
2021-10-07 13:18:54.987889	bloodrush	stern	тест
2021-10-07 14:06:18.179903	bloodrush	stern	тест
2021-10-10 20:43:27.466166	bloodrush	stern	https://privnote.com/YbI4spof#ZvpC3Wkqu
2021-10-11 14:00:59.025401	bloodrush	stern	https://privnote.com/YbI4spof#ZvpC3Wkqu
2021-10-11 14:05:04.805078	stern	bloodrush	nen&
2021-10-11 14:05:05.069424	stern	bloodrush	тут?
2021-10-11 14:05:05.070916	stern	bloodrush	давай обсудим тут когда ты и я в онлайне будем
2021-10-11 18:40:35.481087	stern	bloodrush	nen&
2021-10-11 18:40:35.481793	stern	bloodrush	тут?
2021-10-11 18:40:35.482321	stern	bloodrush	давай обсудим тут когда ты и я в онлайне будем
2021-10-11 18:41:13.101164	bloodrush	stern	привет
2021-10-12 02:05:08.794304	bloodrush	stern	я тут сегодня ходил
2021-10-12 02:05:13.926492	bloodrush	stern	думаю вот же)
2021-10-12 02:05:34.205011	bloodrush	stern	раньше сидел делал искал варианты чтобы получить результат
2021-10-12 02:05:47.550122	bloodrush	stern	строил планы мечты были))
2021-10-12 02:05:52.777257	bloodrush	stern	общие цели с кем то в оффлайне)
2021-10-12 02:06:26.043174	bloodrush	stern	сейчас все материализуется в момент
2021-10-12 02:06:31.725314	bloodrush	stern	у все все хорошо
2021-10-12 02:06:40.500332	bloodrush	stern	от скуки
2021-10-12 02:06:45.891302	bloodrush	stern	приезжаю в офис
2021-10-12 02:07:03.620659	bloodrush	stern	и сижу читаю схемы думаю что и как сделать
2021-10-12 02:07:06.112207	bloodrush	stern	короче
2021-10-12 02:07:08.502057	bloodrush	stern	от чего ушел когда то
2021-10-12 02:07:11.509479	bloodrush	stern	к тоу же и вернулся
2021-10-12 02:07:15.431510	bloodrush	stern	чтобы с ума не сойти
2021-10-12 02:07:16.827486	bloodrush	stern	)))))))))))))
2021-10-12 02:07:21.738962	bloodrush	stern	жизнь это сюр какой то)))
2021-10-12 02:07:27.358120	bloodrush	stern	только с тем условием в игре уже
2021-10-12 02:07:35.995595	bloodrush	stern	что раньше мир тебя нагибал
2021-10-12 02:07:52.490802	bloodrush	stern	а теперь он тебя не отвлекает на нужду и потребности
2021-10-12 02:08:07.025538	bloodrush	stern	а ты серовно тем же занят чем и занимался)))
2021-10-12 02:08:11.681155	bloodrush	stern	13 этаж короче
2021-10-12 02:08:12.942001	bloodrush	stern	какой-то
2021-10-12 02:08:13.825482	bloodrush	stern	))))
2021-10-12 02:08:20.456765	bloodrush	stern	ты уж извини, что пишу тебе
2021-10-12 02:08:21.574367	bloodrush	stern	))))))))
2021-10-12 02:08:27.176845	bloodrush	stern	другие не поймут))) уже послали нахуй)))
2021-10-12 02:08:29.557022	bloodrush	stern	давно))
2021-10-12 02:08:58.435241	bloodrush	stern	hors@ не отвечает кстати, он был моей надеждой))
2021-10-12 02:09:03.562249	bloodrush	stern	и ты покинул меня тут)
2021-10-12 03:34:17.794377	bloodrush	stern	не верю в рансоме в результаты большие
2021-10-12 03:34:31.027287	bloodrush	stern	но верю в крипту совместную или другое что то
2021-10-12 03:34:34.704526	bloodrush	stern	что даст большие победы
