Timestamp	From	To	Message
2020-06-24 13:05:18.103143	stern	taker	1
2020-06-24 13:05:27.006230	stern	taker	что хотел?
2020-06-24 15:47:08.416482	stern	taker	1
2020-06-24 15:47:08.417357	stern	taker	что хотел?
2020-06-24 15:47:43.920804	taker	stern	да просто познакомиться
2020-06-24 15:47:57.918385	taker	stern	вы столько всего интересного делаете, интересно
2020-06-24 15:55:13.004413	stern	taker	ну давай поговорим
2020-06-24 15:55:17.717042	stern	taker	что конкретно интересно?
2020-06-24 15:56:23.268791	taker	stern	вопросов много конечно, как вообще начался трикбот? что побудило?
2020-06-24 16:00:01.891860	stern	taker	он начался с банковского бота, сбор логов, логинов и паролей. это вопрос финансов
2020-06-24 16:00:36.601257	stern	taker	Как ты узнал домен джаббера?
2020-06-24 16:01:44.959432	taker	stern	ну так наверняка же какие-то личные стремления были, ты считай поднял успешную компанию с нуля, будь это легальный бизнес уже бы покупал яхты заграницей
2020-06-24 16:02:05.845619	taker	stern	узнал через много шагов :) я ред тимер в прошлом
2020-06-24 16:02:21.913400	stern	taker	ред тимер?
2020-06-24 16:03:26.579251	stern	taker	Целенаправлено искал/кто-то сообщил, или случайно попал. Я к тому, чтобы больше никто не попал
2020-06-24 16:04:15.711602	taker	stern	целенаправлено искал, думаю что пока должно быть норм после того как ты сервак переместил
2020-06-24 16:04:25.979983	taker	stern	если хочешь могу побыстрому глянуть если я могу новый ИП найти
2020-06-24 16:04:39.540668	taker	stern	но может джабу снова перегрузить
2020-06-24 16:05:07.709057	stern	taker	геморойно поднимать ее, кучу людей без работы сидят)
2020-06-24 16:05:27.938440	taker	stern	кстати нифига не геморойно
2020-06-24 16:05:33.194806	stern	taker	это как crm система, на джабе все общение завязано
2020-06-24 16:05:40.747559	taker	stern	я пока тестил как ваши сообщени я читать поднял у себя
2020-06-24 16:05:43.195875	stern	taker	> ну так наверняка же какие-то личные стремления были

Да просто больше ничего не умею особо)
2020-06-24 16:05:49.752372	taker	stern	ну это я уже понял :D
2020-06-24 16:06:02.640994	taker	stern	хаха тоже самое если честно
2020-06-24 16:06:05.613204	stern	taker	да и помоему тут все просто
2020-06-24 16:06:27.130769	stern	taker	ты хаком не занимаешься ?
2020-06-24 16:06:36.537909	taker	stern	а сейчас смотрю с конти работаете, и с риуком
2020-06-24 16:06:48.456665	stern	taker	да
2020-06-24 16:07:05.614660	taker	stern	ну таким каким ты занимаешься нет, больше ред тим\threat intel
2020-06-24 16:07:20.104299	taker	stern	но этот разговор между нами, мне нет желания и смысла что-то палить
2020-06-24 16:07:25.352397	stern	taker	ок
2020-06-24 16:07:36.197293	taker	stern	слушай а сложно кодером найти в россии на это дело?
2020-06-24 16:07:43.618805	taker	stern	как бы ребята понимают же че кодят
2020-06-24 16:08:04.810237	taker	stern	россии\украине
2020-06-24 16:08:09.970037	stern	taker	не сложно
2020-06-24 16:08:16.763597	stern	taker	тут психология
2020-06-24 16:08:29.249961	stern	taker	они поначалу не вникают
2020-06-24 16:08:31.071710	stern	taker	каокй проект в целом
2020-06-24 16:08:33.673941	stern	taker	пилят модули
2020-06-24 16:08:42.724576	stern	taker	доеверенные кодеры собирают
2020-06-24 16:09:07.932895	stern	taker	потом как понимают, поднимаю оплату, и работаем дальше
2020-06-24 16:09:32.243996	stern	taker	они уже вкурсе, что у меня все надежно, безопастно и анонимно
2020-06-24 16:09:48.246446	taker	stern	почти анонимно
2020-06-24 16:10:04.155012	taker	stern	установите уже наконец-то какой нить мониторинг на серверах
2020-06-24 16:11:08.253757	taker	stern	так получается ты бизнес а буза технологии?
2020-06-24 16:11:13.717658	stern	taker	ну ща все пересмотрим, поствавим мониторинг
2020-06-24 16:11:16.933396	taker	stern	слушай кстати а насчет драйдекса
2020-06-24 16:11:18.927478	taker	stern	работаете с ним?
2020-06-24 16:11:27.573919	stern	taker	буза временный человек
2020-06-24 16:11:34.101485	taker	stern	давай :) надо будет че потестить могу помочь
2020-06-24 16:11:42.425103	stern	taker	ок
2020-06-24 16:11:59.472282	taker	stern	не скидывай меня отсюда если не против, может еще пообщаемся как
2020-06-24 16:12:01.626295	stern	taker	dridex лет 3-5 назад слышал
2020-06-24 16:12:05.056060	stern	taker	ок
2020-06-24 16:12:32.206622	stern	taker	ну они ща на локере тоже
2020-06-24 16:12:44.915913	stern	taker	dridex хз поддерживается или нет
2020-06-24 16:13:03.193391	stern	taker	ну судя по кремезу, новостей нет
2020-06-24 16:13:06.337213	taker	stern	не следил, но они ж тут раздули недавно что типа максимка там идейный вдохновитель
2020-06-24 16:13:15.713967	taker	stern	свадьду его разкопали, жену - не красиво
2020-06-24 16:13:29.944454	taker	stern	хаха по кремезу сложно судить
2020-06-24 16:13:48.280776	stern	taker	да особо нечего сказать по акве
2020-06-24 16:13:53.727141	stern	taker	не общаюсь с ним
2020-06-24 16:14:03.587938	taker	stern	он одно твитнет, другое продаст
2020-06-24 16:14:46.047055	stern	taker	я давно за него не слышал, хз что там
2020-06-24 16:15:07.968822	stern	taker	твиттер лет 5 назад читал dridex пару постов каких-то было
2020-06-24 16:15:33.793431	taker	stern	да твитер это помойка "секрьюрити ресерчеров"
2020-06-24 16:15:51.909941	stern	taker	ага
2020-06-24 16:16:21.425760	stern	taker	ща bluekeep когда пилили тут, вся тех инфа и описание в основном на китайских сайтах)
2020-06-24 16:16:41.619867	stern	taker	Ты чем занимаешься?
2020-06-24 16:17:04.251463	stern	taker	и откуда сам, журналист может/ресерчер
2020-06-24 16:17:16.444331	taker	stern	хах ну вон маркус вроде как раздуплил эксплойт но не опубликовал пока кто-то не спалил
2020-06-24 16:17:30.326043	taker	stern	сам ред тимер, больше по threat intelу
2020-06-24 16:17:56.387579	taker	stern	в основном работает по мелкому крайму за который платят
2020-06-24 16:18:03.870702	taker	stern	трикбот это реально просто интересно
2020-06-24 16:18:14.878404	taker	stern	эмотет тоже интересно но по нему ничего не знаю
2020-06-24 16:18:19.508735	taker	stern	ниму*
2020-06-24 16:18:24.522689	taker	stern	или нему? блин
2020-06-24 16:19:13.588756	stern	taker	emotet да автор красава, стабильно поддерживает
2020-06-24 16:19:54.243001	stern	taker	ты из россии ?
2020-06-24 16:20:01.973877	taker	stern	из норильска
2020-06-24 16:20:07.351661	stern	taker	))))
2020-06-24 16:20:10.373789	taker	stern	это сложно назвать россией :D
2020-06-24 16:20:18.057700	taker	stern	но да
2020-06-24 16:20:45.167653	stern	taker	:)
2020-06-24 16:21:02.566817	taker	stern	кстати!
2020-06-24 16:21:24.773021	stern	taker	ага. смотрю фотки
2020-06-24 16:21:28.037884	stern	taker	маленький город
2020-06-24 16:21:29.834411	taker	stern	а как эта тема с северной корей пошла? вы больше по крайму или иногда приходится в политику лезть
2020-06-24 16:21:37.597253	stern	taker	дороги норм вроде :-D )
2020-06-24 16:21:51.239861	taker	stern	как бы инфу что вы собираете любое правительство был запалтила большие деньги
2020-06-24 16:22:13.354060	taker	stern	хаха дороги да, только не вздыхай
2020-06-24 16:22:18.762493	taker	stern	если только не в талнахе конечно
2020-06-24 16:22:26.102007	taker	stern	а ты что? знаком с городом?
2020-06-24 16:22:47.830528	taker	stern	а сори только увидел что смотришь фотки
2020-06-24 16:24:13.316083	stern	taker	> как бы инфу что вы собираете любое правительство был запалтила большие деньги

я не собираю инфу, мы по тех части тут работаем в основном
2020-06-24 16:24:38.364462	stern	taker	да проще залочить, чем кому-то что-то продавать
2020-06-24 16:24:51.582325	stern	taker	вобще продавать не наша тема
2020-06-24 16:25:03.018985	taker	stern	а логпост ? там много чего интересного приходит
2020-06-24 16:25:04.252562	stern	taker	это уже бизнес реально какой-то
2020-06-24 16:25:16.072550	stern	taker	а тут мы в удовольствие
2020-06-24 16:25:21.503322	taker	stern	в том числе и .gov
2020-06-24 16:26:15.133333	taker	stern	:D ну так, просто спекулирую, но чтобы иметь такое удовольствие в россии чем-то придется делиться с гос-вом
2020-06-24 16:26:16.788456	stern	taker	Да приходит наверно, но запроса на это нету. хз кому это надо и для чего
2020-06-24 16:27:03.072112	stern	taker	да я думаю в россии никому ничего ненадо )
2020-06-24 16:27:25.724479	taker	stern	вот это реально печаль
2020-06-24 16:28:03.664824	stern	taker	эти все истории про русских хакерах, основаны на 3-4 группах
2020-06-24 16:28:20.167019	taker	stern	например?
2020-06-24 16:28:29.651743	stern	taker	ну типа fin7 fin8
2020-06-24 16:28:39.073263	stern	taker	apt там какой-то
2020-06-24 16:29:10.241243	stern	taker	инфы вобще много разной, она постоянно приходит уходит, в целом думаю она никому не нужна
2020-06-24 16:29:33.652680	stern	taker	даже если трампа взломать
2020-06-24 16:29:40.902859	stern	taker	завтра это уже никому интересно не будет
2020-06-24 16:32:52.361485	stern	taker	Ты красава что джаббер взломал, сообщение написал
2020-06-24 16:33:02.264286	stern	taker	уважуха тебе
2020-06-24 16:33:10.917020	stern	taker	заморочился
2020-06-24 16:34:14.780917	taker	stern	хех спасибо :)
2020-06-24 16:34:29.637862	taker	stern	слушай надо отойти, ты завтра будешь тут?
2020-06-24 16:35:00.371213	taker	stern	по группам кстати тюрла очень интересные ребята
2020-06-24 16:35:10.687710	taker	stern	ну или что в новостях называют turla
2020-06-24 16:35:15.690553	taker	stern	креативный подход
2020-06-24 16:35:19.043138	stern	taker	да, я тут каждый день
2020-06-24 16:35:40.898754	stern	taker	ща почитаю
2020-06-24 16:37:17.522138	taker	stern	круть, будем на связи
2020-06-24 16:37:26.304862	stern	taker	ок, на связи
2020-06-24 16:38:22.255070	taker	stern	а если что в джабе багета batono@xmpp.jp пока он не додумается пароль поменять
2020-06-24 16:39:29.477964	stern	taker	ок
2020-06-24 16:39:33.601682	stern	taker	ну я тут пасс не буду тебе менять
2020-06-24 16:40:15.131010	taker	stern	спасибо
2020-06-30 00:53:52.129332	taker	stern	привет!
2020-06-30 08:25:31.214267	taker	stern	привет!
2020-06-30 08:27:53.613749	stern	taker	ghbdtn
2020-06-30 08:27:54.397006	stern	taker	приве
2020-07-02 04:52:27.968568	stern	taker	ghbdtn
2020-07-02 04:52:27.969823	stern	taker	приве
2020-07-02 04:55:09.113721	taker	stern	да просто чекинюсь, как дела?
2020-07-02 04:55:58.863388	taker	stern	смотрю сентинел чет спалил насчет кобальт серверов
2020-07-02 04:56:12.538536	taker	stern	и сразу бложек писать а то куда :D шпыоны блин
2020-07-02 04:56:40.125206	taker	stern	видел че они творили на RSA в этом году
2020-07-02 04:56:55.050355	taker	stern	приперли бентли в выстовочный зал, для антивируса блин
2020-07-02 19:02:20.609515	taker	stern	да просто чекинюсь, как дела?
2020-07-02 19:02:20.612140	taker	stern	смотрю сентинел чет спалил насчет кобальт серверов
2020-07-02 19:02:20.613926	taker	stern	и сразу бложек писать а то куда :D шпыоны блин
2020-07-02 19:02:20.619839	taker	stern	видел че они творили на RSA в этом году
2020-07-02 19:02:20.622879	taker	stern	приперли бентли в выстовочный зал, для антивируса блин
2020-07-04 17:20:11.446012	taker	stern	ты тут?
2020-07-04 17:20:14.586402	taker	stern	я тут чего подумал
2020-07-04 17:20:17.587398	taker	stern	нанимаете?
2020-07-05 22:32:40.572901	taker	stern	ты тут?
2020-07-05 22:32:40.575216	taker	stern	я тут чего подумал
2020-07-05 22:32:40.577303	taker	stern	нанимаете?
2020-07-05 22:34:18.878135	stern	taker	kf
2020-07-05 22:34:20.240175	stern	taker	Да
2020-07-06 05:11:29.545022	stern	taker	kf
2020-07-06 05:11:29.546151	stern	taker	Да
2020-07-06 16:02:44.959122	taker	stern	надо побольше об этом поговорить если ты заинтересован, я конечно понимаю что обычно не вламываются в компанию и просят работы, но может в этой сфере это даже плюс :D обход HR так сказать
2020-07-07 15:04:29.626580	taker	stern	так что скажешь?
2020-07-07 15:05:14.285788	taker	stern	я могу или входить в сети, или после закрепки ботом доводить "до ума"
2020-07-07 15:11:05.130403	stern	taker	Привет
2020-07-07 15:11:11.333032	stern	taker	отписал челу, он тебе тут напишет как выйдет в сеть
2020-07-07 15:11:13.839222	stern	taker	он как раз по сетям
2020-07-07 15:11:38.198711	taker	stern	круть, спасибо
2020-08-14 16:14:35.102523	taker	stern	privet!
2020-08-15 15:17:32.719903	taker	stern	privet!
2020-08-15 15:38:54.324006	stern	taker	привет
2020-08-24 15:37:55.073454	stern	taker	привет
2020-08-24 15:38:23.186373	taker	stern	да что-то давно на связь не выходил, хотел спросить как ты :)
2020-08-24 16:28:55.703351	stern	taker	ghbdtn
2020-08-24 16:28:56.241496	stern	taker	привте
2020-08-24 16:28:58.382036	stern	taker	все ок
2020-08-24 16:28:59.141038	stern	taker	так же
2020-08-24 16:29:03.436817	stern	taker	август же
2020-08-24 16:39:36.537603	taker	stern	а ну да, отпуска
2020-08-24 16:40:00.994561	stern	taker	ты как
2020-08-24 16:40:11.901133	stern	taker	видел как батька с автоматом гоняет )
2020-08-24 16:40:15.204178	stern	taker	с сыном )
2020-08-24 16:50:32.461032	taker	stern	не! где?!
